time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-07 00:00:00+00:00,8,5,0,0
2026-04-08 00:00:00+00:00,14,9,0,0
2026-04-09 00:00:00+00:00,35,12,0,0
2026-04-10 00:00:00+00:00,28,10,0,0
2026-04-11 00:00:00+00:00,5,5,0,0
2026-04-12 00:00:00+00:00,39,14,0,0
2026-04-13 00:00:00+00:00,17,9,0,0
2026-04-14 00:00:00+00:00,22,8,0,0
2026-04-15 00:00:00+00:00,10,6,0,0
2026-04-16 00:00:00+00:00,32,12,0,0
2026-04-17 00:00:00+00:00,44,17,0,0
2026-04-18 00:00:00+00:00,15,7,0,0
2026-04-19 00:00:00+00:00,17,8,0,0
2026-04-20 00:00:00+00:00,21,8,0,0
